0,-41171.16860419856,496447.24316457205,-3175466.2833958403
0.1,-41208.79417493454,492328.22830829833,-3126027.478467551
0.2,-41244.4135442186,488205.5512029635,-3077000.759809177
0.30000000000000004,-41278.0264633061,484079.4124811244,-3028386.483614203
0.4,-41309.63268035977,479950.01280036656,-2980184.986011611
0.5,-41339.231940396276,475817.5528436161,-2932396.583063358
0.6,-41366.823985231626,471682.2333194571,-2885021.57076183
0.7,-41392.408553425405,467544.2549624542,-2838060.225027257
0.7999999999999999,-41415.98538022365,463403.81853348145,-2791512.801705101
0.8999999999999999,-41437.55419750049,459261.1248200564,-2745379.536563406
0.9999999999999999,-41457.11473369858,455116.37463668006,-2699660.6452901186
1.0999999999999999,-41474.666713768005,450969.7688251836,-2654356.3234903715
1.2,-41490.20985910387,446821.5082550802,-2609466.746683733
1.3,-41503.74388748252,442671.79382392403,-2564992.070301422
1.4000000000000001,-41515.26851299614,438520.8264576751,-2520932.429683483
1.5000000000000002,-41524.78344598604,434368.8071110713,-2477287.940075931
1.6000000000000003,-41532.28839297418,430215.9367680069,-2434058.6966278506
1.7000000000000004,-41537.78305659326,426062.4164419177,-2391244.7743884637
1.8000000000000005,-41541.26713551505,421908.4471761737,-2348846.228304156
1.9000000000000006,-41530.25988570896,417754.79691022245,-2306863.076078793
2.0000000000000004,-41516.09712490764,413602.4634856832,-2265295.224170922
2.1000000000000005,-41500.064833826276,409451.6398071593,-2224142.5322472556
2.2000000000000006,-41482.16269454222,405302.51298011537,-2183404.8405564874
2.3000000000000007,-41462.390384787446,401155.26959591574,-2143081.965875401
2.400000000000001,-41440.74757786596,397010.09715464985,-2103173.7167659565
2.500000000000001,-41417.233942569255,392867.18249594746,-2063679.8693449711
2.600000000000001,-40702.23533154343,388766.1586651333,-2024599.0715796943
2.700000000000001,-40674.979027385634,384697.28234988323,-1985925.9222425255
2.800000000000001,-40645.85087327519,380631.2252546492,-1947659.5211357558
2.9000000000000012,-40614.8505190657,376568.1745818927,-1909799.5769775521
3.0000000000000013,-40581.97760964313,372508.3175693375,-1872345.7797640767
3.1000000000000014,-40541.77206497623,368452.1100527309,-1835297.791974128
3.2000000000000015,-40499.65376730913,364400.023651534,-1798655.220420036
3.3000000000000016,-40455.72297274858,360352.2397084964,-1762417.6437937608
3.4000000000000017,-40409.97930530522,356308.93948991905,-1726584.6229635458
3.5000000000000018,-40362.42238350665,352270.30428321206,-1691155.7005788414
3.600000000000002,-40313.05182028634,348236.5154620873,-1656130.4003709317
3.700000000000002,-40261.867222869485,344207.75439683726,-1621508.229885662
3.800000000000002,-40208.86819265603,340184.20251759526,-1587288.675679599
3.900000000000002,-40154.054325100544,336166.04124942224,-1553471.2099173525
4.000000000000002,-40097.42520958891,332153.45214879664,-1520055.2819026571
4.100000000000001,-40038.98042931177,328146.61673266476,-1487040.3254043835
4.200000000000001,-39978.098558462094,324145.7247746334,-1454425.7612148405
4.300000000000001,-39913.66844384018,320151.12147519353,-1422210.972791642
4.4,-39847.44912554601,316163.05072950874,-1390395.3187614542
4.5,-39779.44016065393,312181.6914503933,-1358978.1377057056
4.6,-39709.64109935706,308207.2224000982,-1327958.7491127462
4.699999999999999,-39638.05148481852,304239.82285805827,-1297336.4590094336
4.799999999999999,-39564.67085301871,300279.67173040664,-1267110.545303984
4.899999999999999,-39489.49873259823,296326.94834279496,-1237280.2775025081
4.999999999999998,-39412.53464469643,292381.8317360488,-1207844.900257275
5.099999999999998,-39333.77810278533,288444.50113952236,-1178803.65014397
5.1999999999999975,-39253.22861249892,284515.13585646026,-1150155.7346093087
5.299999999999997,-39170.885671457494,280593.91536042636,-1121900.3520156383
5.399999999999997,-39086.92249373084,276681.01138140686,-1094036.6756220297
5.4999999999999964,-39001.1985086538,272776.589999391,-1066563.866524252
5.599999999999996,-38913.676873759745,268880.8317247799,-1039481.0679776142
5.699999999999996,-38824.35705275406,264993.9152588146,-1012787.4028149969
5.799999999999995,-38733.23850037082,261116.02003909982,-986481.9862055718
5.899999999999995,-38640.32066216387,257247.32739907407,-960563.8986486229
5.999999999999995,-38545.602974291956,253388.0160903178,-935032.2083634688
6.099999999999994,-38449.08486329708,249538.26658916782,-909885.9709896902
6.199999999999994,-38350.765745876386,245698.2590953855,-885124.2231144188
6.299999999999994,-38250.64502864693,241868.1734577716,-860745.9847160424
6.399999999999993,-38148.72210790333,238048.19003209955,-836750.2553271037
6.499999999999993,-38046.419992332274,234238.43501810008,-813136.0099863852
6.5999999999999925,-37942.749070587706,230438.96131405054,-789902.2264898005
6.699999999999992,-37837.248626499015,226649.94635910797,-767047.8688736316
6.799999999999992,-37729.91801249297,222871.57294268417,-744571.885358186
6.8999999999999915,-37620.75656934378,219104.0237644721,-722473.1950588911
